PC1,PC2,PC3,PC4,PC5,taxi_time
0.028804109036047687,-0.26672748183928935,-0.13308870264644868,-0.26331234676443765,0.012889670985796811,0.8478537461264518
-0.6184065145165848,-0.25920194754117265,0.08240296853169471,-0.3940781460957277,-0.15741421334585814,0.2634046797407251
-0.029829794806931376,0.39082720837188345,-0.7173636398497008,0.18460683633562913,0.007485418069494203,0.42937024480276975
-0.3285183172112435,-0.39813601802679227,-0.028766224833491005,-0.5264771048328168,0.013342386219820167,0.3376160689531712
0.24037902420387347,0.04555184804875101,-0.24762350960315793,-0.49702456995892674,0.0253655034518097,0.4382855699729908
-0.020165669695731858,-0.18725158927069374,0.1832013029767291,-0.10047196107621192,0.02931692045236587,0.7741885179882994
0.01830704919264503,0.2029089244942861,-0.3950777159218321,0.0781099213236418,0.26890259404566086,0.8103714891361886
0.5656604542461764,0.291905506937323,-0.12529621576938388,-0.2504797089154265,-0.10725019621503845,0.7124778368790077
0.2885632657458138,-0.339164853503026,-0.19373737545047715,-0.09299658602713645,-0.026380029850789535,0.7016193907078442
0.24944564004654568,-0.5530701722002105,0.1655367465070996,-0.004424082586195421,-0.14842322359880858,0.7034563611026617
-0.047136244854480425,-0.2919433628726563,-0.0785034675224573,-0.2798432946491577,0.12262322136090156,0.6548964423455393
0.25233756658284967,0.47153784068111626,0.15741412162156698,-0.3384688077850237,-0.08191410262815538,0.6675274034534613
-0.3967123666417604,-0.15480124970471748,0.4538442039914412,0.07582140963202377,0.1117648895000888,0.5287585572065884
-0.7018966414725198,-0.0019160798660032285,0.43127411575011987,-0.00971742079102611,-0.11275740525915406,0.3895425649445812
-0.130738656811481,-0.26686003782442835,0.15516224441485293,-0.022389185157291824,0.1313107926869808,0.767220413460552
-0.03755702939287586,-0.4233902212375846,-0.25872214082566847,-0.11797251483811477,0.2462139809145869,0.7221008418914865
-0.054622764166546434,0.11194807613728819,-0.3392607414415177,-0.5128349554626395,0.29020629185065083,0.340662317720081
0.18549004647488254,-0.4604376202089297,-0.10435812039757608,-0.027987791802491335,-0.03580468659789876,0.7208064660990544
-0.35607265488228823,-0.26081262554852286,0.19905912652594826,0.01614980843445535,-0.3262388296735338,0.6450653360829451
0.6113239425251572,0.0686895183494427,-0.080637335912777,-0.5156277345232074,0.013287941452546734,0.7527843895713905
-0.2795995663125873,-0.005269967550511623,0.4342275963615587,-0.036922244823146655,0.01828948663363794,0.6500207467974425
-0.4024452116436751,-0.26389449188975656,0.5029347370056851,-0.0021503267586225894,-0.0024620342282591356,0.6766667653214504
0.10506535297351283,0.35981786435246266,0.05685134987081386,-0.16862115190697358,0.06904592522802257,0.6633752946431106
-0.18337038751672752,0.3460770194181566,-0.29653570863079626,0.18222092702421255,-0.20941856876137685,0.44264678486306697
0.29168554737756425,-0.49976569810618077,0.2226154708419127,0.3596331493399163,-0.07013677889892389,0.944635193067504
0.8057210119373984,0.07834015701843788,-0.19432070769518728,0.013106179671729112,-0.21552786040626146,0.7968835694820726
-0.07945956173772928,0.3363608345401643,-0.30195488156277595,0.04558400769704152,-0.025854447976858846,0.37092535927629655
-0.2806695473224817,0.6164919632872663,0.05605111860554901,0.1374300286940181,-0.10150094786506914,0.41429911110423445
-0.2566798204822637,-0.2837481495507872,-0.5618833683233654,0.2431767186523649,0.010484045195065128,0.5076722261371763
-0.1097977613453413,-0.406059416542232,-0.0655558206937007,0.466704635023552,0.07532232121946368,0.6467261577945979
0.3959060723337263,-0.40447999424490516,-0.14372807273792487,0.1850546120958647,0.19648805680787268,0.7445013975065846
-0.44941015365724457,-0.15477165744046106,0.03117065555896903,0.23795038437353444,-0.10847425807987118,0.4480115125715418
0.17443339732383512,-0.059333932747513196,0.4007007989935292,0.4113438409354888,0.06574791558476423,0.6960407202703726
-0.5323963086218417,0.023250882109287385,-0.34166406235726055,-0.27028300212137724,-0.005429137528107586,0.31040685361593023
-0.041163844762639346,0.1386093433876111,-0.016638501999216126,-0.19653644154225713,0.12988329380091876,0.7578007863308107
-0.27084136092247485,-0.0853629050871349,0.27017782637071663,0.03412754243766525,-0.35323273220148665,0.8263525127152507
0.13703546782862053,0.4574659794684264,-0.3771794678854853,0.8371192290204748,-0.0320193602873757,0.7876618119821882
0.10127240572248375,0.3283763617793859,-0.7104654428861952,0.41578324373883113,0.18708951578354896,0.55675683700997
0.5266324553592944,-0.108229119819781,0.03951831806604489,0.43122967120783917,0.06244760301496499,0.8022187865973287
0.11969190721288814,-0.15124804614514886,0.10496592002016647,-0.35046429206331486,-0.09107060936674105,0.8562659198423471
0.1640433644154773,-0.25454683914212445,-0.11489901067824493,-0.2600062969931956,-0.019294510876305335,0.711587676871709
0.44573022591289113,0.30292292258643383,-0.12412992383512067,0.5373729316714928,0.180690957163259,0.7039138695135643
0.1836420934069758,-0.33395811713765067,-0.08521667619246465,0.18408824243551358,0.17225313847432672,0.8002290691407946
0.3070920655742697,-0.41036982953683837,-0.20721917784924626,-0.07125154586557347,-0.04717554363926636,0.6581038712603616
-0.3779034943288271,-0.14659339003657051,0.07778670669375332,0.19130115997673836,-0.16277148071858982,0.4705495351567907
-0.15218791491305622,-0.04769601850631133,-0.13610758199009987,0.3630267903301283,-0.09755318670029,0.5171314087062875
-0.22260577893348166,-0.1725587952551743,-0.18713796630961,0.13430986055385508,-0.1044795381756691,0.416667085656158
0.9784883819416313,0.41970735312217977,0.3651494858365414,-0.28456411681432503,-1.200077014651083,0.85571231372565
0.5744977224165223,0.3612770205727428,0.2129741273722363,-0.2791671608000849,0.2992689967252472,0.7887004167812108
-0.5259705356203445,0.5678193844123511,-0.20671971022091362,-0.22913637456426128,0.02123798019322691,0.29670512164612295
-0.32688680242676704,0.35568295564379937,-0.26589599157196614,-0.12414144709384689,-0.004887440404012747,0.3525500847169609
0.020720441767418496,-0.029845007539722468,0.01574499920911665,-0.5322144070880833,-0.07630255191751245,0.5931164099370547
0.3508105053698284,0.38815933350109144,0.45981755025419613,-0.05147732255789983,0.281782954552945,0.6285233632519787
-0.5258936112369341,0.5045430761069305,-0.19428428863940284,-0.21973847679486824,-0.016510034992427564,0.4490731571247446
-0.18485990218167003,0.633397616972134,0.13825167385840975,0.009661448708136122,0.21696866559500375,0.4878193502726373
-0.21168565292638286,-0.15512491362615227,-0.25360307065291543,0.26080016318633215,-0.11762576378336598,0.5336082479325674
0.3202695926891901,0.16025098760638512,0.06986916816988298,-0.22829140007811177,-0.07335753247865084,0.7002343195816642
-0.10613995870824317,-0.41532490858723176,-0.11222918932927894,0.07352562802988583,0.24815283776061464,0.5287585572065884
-0.10221349606607366,-0.3207884449109416,0.2579829399981981,0.036117505140521144,-0.031675998962853585,0.8018880728899205
-0.5400843174022544,-0.1668561034221916,0.20254197748121472,-0.11023449060297408,0.23269679212164773,0.37092535927629655
0.08591907845338631,-0.20211870825977318,-0.25619371211921,-0.2645984507116564,0.20324541377725805,0.6751625478221867
-0.29124773291431166,0.5048961726813744,0.024927937715087833,0.12819079233484598,-0.09960270698195325,0.393387426699713
0.7460600694143608,0.19159340958084092,0.04954400267765435,0.33948446150553324,-0.041437420826688345,0.8278748624344682
0.4574635437583924,-0.27279485649194146,0.4377965699811779,-0.07234991447345918,-0.3383711659106917,0.8167393536227397
-0.18754559000163895,-0.46448005505762807,-0.2656933680426014,-0.056411855829444524,-0.17966441777566056,0.7160125614448946
0.46854770147601277,-0.19505946709217603,-0.1409612168464608,-0.3416243491470236,0.20251433521915121,0.8245155422196496
-0.8362850984885302,-0.14037883344229385,0.13433374466670922,-0.22562490197565954,-0.09874027164195096,0.28600639199282163
0.33231481659615747,-0.17078969754929357,0.42148718585472267,-0.06035245841097481,-0.35099686233463223,0.7412854607433129
0.5628413132808797,0.15464529980447317,0.28414800821999087,-0.3329022370687849,0.19300103691962087,0.8394938466876538
-0.4374658854070657,-0.25207599772756284,0.06344134748214325,-0.03193343056939091,0.16679425729611563,0.3830240512087003
-0.13409821567184688,-0.22455357628046851,-0.3301817192857695,-0.1646072356177387,0.2785111816431059,0.4896788604054036
0.6420683763918856,0.10913702349688059,0.0583983522615229,0.196747507026109,0.36148651439524404,0.7792223098152574
-0.2514411173312829,-0.1230270547829288,-0.31102132528481224,-0.07925634660399095,-0.03419679979423415,0.42018471744758557
0.8284522745650919,0.45606546248782687,0.3530813586784789,-0.5124822192884062,-0.6416052010378999,0.7745508602486247
0.06818081069785509,-0.47142626563208395,0.24446465344032975,-0.2684459051455323,-0.014687055882158517,0.5871274273063446
-0.07520836579112855,0.021647533341030645,-0.18634878608554406,-0.1353991916956898,0.2573588944109952,0.42250732812364267
0.3783898951772371,-0.24256621994811609,0.05284083836822484,0.14219713436377746,-0.0031172051177151827,0.7468911539394681
0.13073210770848742,-0.007113876512362505,0.5797693290047907,0.04869316791523415,0.3727014798459295,0.6377613873693921
-0.3331748617620019,0.2709749110928318,-0.0797799351709535,0.5105739142869044,-0.147077498070202,0.49790830357935095
-0.31057041185917444,-0.2817853602508285,0.33346324690747675,0.020937273209350793,0.14770911595441133,0.6511110328686947
-0.09106529285209641,0.7027463487109737,-0.15994218858076226,0.32187930635853856,0.0963584585740257,0.5023854780835254
-0.25916764277159904,0.08346730784050638,0.01948155255831885,0.2593973858926282,-0.1805478989249323,0.44156235003878685
-0.10986986729771231,-0.1950119372198233,-0.3454543791872331,-0.17517018000863704,0.2638532008227083,0.4338606854666653
0.7395135940634893,-0.2625784947658112,0.33462801869092096,0.19152963628240993,0.38928953382250076,0.7975556300094457
0.09001959159821404,0.24156506455944582,-0.008273939178518153,0.6432808322909058,0.17347214265572403,0.9267631162751218
-0.24358689891970492,-0.34541671483253344,-0.05306310317644536,0.3245531254729266,-0.16658125536792706,0.6343300389787969
-0.2578323515203471,0.24480795177760284,0.36718630385249895,0.46132393449766296,-0.22256770091941722,0.5204992122545126
-0.4202383648888307,-0.06945203555830892,0.3611374911180254,-0.035835196413337544,0.14482801868382902,0.4404740213646968
0.04139394800004592,0.34359787826196897,-0.6408351320698167,0.14335196256751914,0.048352621183466046,0.4259582102272025
-0.39127451479996006,0.7355188504601071,0.24188600801299986,0.18201878868148202,-0.15303683855088598,0.37904457342314213
0.4575389501792989,-0.2899384489223559,-0.07050614761946983,0.11336255949166041,-0.09921325867535072,0.7460966602375418
1.0536272481604754,0.029171051673164583,-0.10861721147149261,-0.20302033497448357,-0.38659466714970314,0.8126154914415014
0.3942901929587681,-0.2846812917545287,-0.23347937833341004,-0.6121629632565695,-0.23655993750660273,0.7763561019872414
-0.06689232019322111,0.13508671111738924,-0.3963240707078753,0.3213364164385055,-0.08223992699229266,0.571969308624567
-0.7482484711661757,-0.23350146751349093,-0.28752286493492907,-0.3662259037535963,-0.10690329978072541,0.17815767035221344
0.24615265950365328,-0.19849781978809566,-0.3808116776669336,0.40942595496049683,-0.09673213805735767,0.7293330258282706
-0.4127089518312083,-0.2623940514289291,-0.5495202859212047,-0.7013837377489314,-0.19585264240238306,0.28600639199282163
0.44833028028509603,0.25904611611796746,0.35796303294354304,-0.11445351356340472,-0.18100766552631536,0.7272237672935098
0.36174543138019843,-0.24502185837762744,0.09145292873377298,-0.3366222725346925,0.1596893177792398,0.7039138695135643
-0.12039790295183822,-0.262377654728268,0.07100402427241725,-0.20413356321195486,0.033390305211386744,0.7975556300094457
-0.3025036182192169,0.13616543159251127,0.09592426988411562,-0.027179216862195044,0.1761957507710989,0.42134824751397154
0.58103627899799,-0.15210998049886448,-0.27014137646119685,0.12097945151204026,-0.009023600985142072,0.7301726362644841
0.6233581931898383,-0.0073784231450508275,-0.1014876560558613,0.12304730476962522,-0.0698246343920097,0.7893908479992654
-0.13944470836551148,-0.05911336430768366,0.07040623551822422,0.1204688265684083,0.21922747556884098,0.5032730313094758
0.17199336076155836,0.42817979307508525,0.4025502999621704,-0.1616286547262682,-0.09171849350912262,0.6932124023544181
0.42404147808488546,0.11577614699185024,-0.5167037518575786,0.6991570892062693,0.2845415703828278,0.6618034715665344
-0.2932399592038142,-0.07886863562495078,0.4745103146334728,-0.07353012504103529,-0.07635423941259428,0.6680424404678991
-0.01854575744314424,-0.5936767184859706,-0.1556890661606437,-0.08383489480708017,0.24702886165107438,0.7347493754993243
-0.17706111532488084,0.2155871431555726,0.42170646674003875,-0.057680066030686095,0.03311128059020518,0.6500207467974425
-0.44728034285316204,0.1872076324065468,0.24814953208850332,0.09059828307527662,-0.13323783638015574,0.6527391435194119
-0.2152071540847858,-0.06590802101091203,-0.41261806031852893,0.13497526443953545,-0.04571878172205482,0.492446908904057
-0.15461000538732378,-0.5862690072130675,-0.272183039785444,0.15360610321130808,-0.049520714997416226,0.5507546764543655
-0.5322208971235004,-0.11690149366341934,0.31694408003657115,0.16193700419036594,-0.1903227738168546,0.6422769152871137
-0.1957602985912683,-0.014492014396268904,-0.6000869531858408,-0.01214780153278705,-0.06715382091014205,0.5230007329516858
0.1362968988913853,0.3246029842004966,-0.22265630543769405,0.4418568721017764,-0.10566090256391514,0.622603268712429
-0.32107794484154156,-0.27119405597585944,0.40945834794402214,0.04637656294218451,0.17104539675950597,0.6927384394586739
-0.04379166764825215,-0.5695550503915305,-0.024279068291993555,0.11814354282164652,0.11919780791559628,0.7097994759699049
-0.16897595640190616,0.129549816322583,-0.10689728525946607,-0.018795932181690067,0.2276974962510675,0.4543263077280481
-0.35858442520501393,-0.3394699149865391,-0.05488163223190912,0.20646122240340425,-0.14734095417897417,0.46956062984216845
-0.18378258513805606,0.19856778463901748,-0.08786476210180227,0.05013438779628332,0.08730564325764513,0.4553661002059702
-0.1096573437252229,0.07907136713127971,-0.12602579413247006,0.28018103470087463,0.12615051555062676,0.6195992877035542
-0.18468729137234474,0.027427608283639437,-0.40514607798558955,0.36213294893545567,-0.09626775306821395,0.6053840798071048
-0.2596973538291648,-0.30176660817849527,0.2183803978135973,0.28868013074522314,-0.33116562312219766,0.6394626034576605
0.25032995646639566,0.08375019656509541,-0.12992083368452134,0.04606757228306879,-0.41391073329428585,0.6628522587755015
-0.1151297130618203,0.15742992206296158,0.09357342460712126,-0.3342579284431792,0.006151139798721471,0.5996349235947075
-0.2377875041919496,-0.016895818398703688,-0.020673322540966654,-0.11107210408549817,0.2393592533603785,0.40708212243822983
0.5679565738278781,-0.3007716527544227,0.38463642169794077,-0.05621459263769635,-0.5604480339119401,0.7675911769107829
0.10255937067523768,-0.23612696022042845,-0.008294991521828998,-0.23554021033210576,-0.04175008711200355,0.6979117089334786
0.09108071916818528,0.5538408437638025,-0.23567496835373553,0.2086086312131309,0.271462865793463,0.4831200436371827
-0.7600589434937499,0.2543401005115754,0.22899603689007042,-0.21562862534007798,-0.0811056580483003,0.09863527063170342
0.09661438469319183,-0.09986738719766658,-0.14563081761732843,-0.27580423307650337,0.036458781026490424,0.7472876213140724
-0.33987657296890916,-0.3432956814362974,-0.06149256311189555,-0.11580593239475578,0.1976132480270086,0.5796431160580813
-0.005694542304143568,0.21373314303978075,-0.36609399794915737,0.01361775619894523,0.16002953582187018,0.9345519612398873
-0.018764554918654586,0.12066947504265413,-0.2569811807703776,0.4679285466416314,-0.09966097993074596,0.47544623620883486
0.7233239850766665,0.16204248732563065,-0.2688275769853064,0.09777191373897298,0.12136588108635843,0.7734625315963404
-0.4367853905482129,0.419201124696047,0.05699370202064802,-0.12299882682879137,-0.07754485495018645,0.4915270319913863
-0.5198364075103818,-0.26275083832948815,0.21453579392104682,0.2545895047104052,-0.17595283189163372,0.416667085656158
-0.44547963626394677,-0.017839985423958316,0.3515563128534658,-0.12023771498538127,0.13990663803918502,0.445877002334793
0.11005511833344361,-0.08421063962414027,-0.11179637989500602,0.37045493492131665,0.09585856800984618,0.6060161951771446
-0.21043233522424154,-0.1462088518807469,-0.27546369040052826,0.28268400756117495,-0.10477811941857373,0.5279426772790137
-0.14839446781980004,-0.3566687706108388,-0.08438211785161975,0.34468714090552055,-0.14135840264928348,0.5669828402627642
-0.06541476535050328,-0.4931837398811334,-0.16329320959951943,-0.3459634177377278,0.0008627610881280362,0.6761661884775708
-0.5925355329436189,-0.22639233616557025,-0.26002101609193207,-0.4158552184224402,0.027647450779932282,0.18583147779950507
0.6618178782439258,-0.1970056139949522,0.2117876599350207,0.06597344844970876,0.3261960498280525,0.8035380453468827
-0.5980655262109252,-0.2672503107042057,0.2552217012482271,0.017903133854294873,-0.09570215154248529,0.3667827088565781
0.7419997779896682,-0.598141297718524,0.6234867078884265,0.05283196051018135,-0.13191208780410377,0.8512466830932286
0.005141754397453457,0.24083142460020834,0.2448684229669955,-0.07536951268184,0.04569043998307237,0.6756647835792975
0.32112764014897555,0.3710655085047868,-0.2447908855792979,-0.35566728715073104,0.03001273575011893,0.7597082765277128
0.06340717444832489,-0.010996071068606283,-0.24204052510869872,0.38164737356673983,-0.08480982251185928,0.5911332019630821
0.034065136172694355,0.3001963818801925,0.359919705073084,-0.0636346425283092,0.03077515200061374,0.707549285766771
0.45998026525068625,-0.024104769663878256,0.03889699607265951,0.3757969925081641,-0.5210202595901462,0.8266575950405534
0.5614381956846611,0.20781106872551158,0.07506064689109881,0.002246779478924932,-0.12489581640832856,0.8543238587465427
-0.3873727400732411,0.7318599212028125,-0.2712462553946286,-0.10946955408062198,0.02086632607680869,0.340662317720081
0.1498872417335706,0.3688880245528944,-0.2992948361199347,0.40435294813430933,-0.07413812240547968,0.5705529546408685
-0.08487205859977698,-0.06017747982249694,-0.3638423811336683,-0.24005296589154762,-0.1698988682116424,0.6255777695500223
-0.4918809947548496,0.12477184102333594,0.2774593904530058,0.01782887367961894,-0.2389097273489004,0.6116466828576661
-0.25565953901662564,0.19080127666734836,-0.09383232953780185,0.21263295331598753,-0.11478275222807188,0.6085315557170313
-0.2642531307479143,-0.384625600909078,0.17377845586870866,0.4478506122651531,-0.2091285016328948,0.586454620792427
-0.05033529639890355,0.07255485423486185,-0.5214748979866872,0.036995877414974565,-0.022156520070263322,0.40340814770936967
0.1770429976167941,-0.3403938607703676,0.19485557784084262,0.14023781504266464,-0.004789226103718694,0.76198153121427
-0.293841394818796,0.6756943854202986,0.21423139839180627,0.3023016318056022,-0.14243595207023252,0.4437273535365424
-0.21223641508012608,-0.11424407077369264,0.8993235390195855,0.004425644779879501,0.5567695973684427,0.5196607630562684
0.43385022496663794,-0.5369678059352463,0.07791861277558931,0.3980131579915742,0.0219386718490509,0.7284910828851505
0.014226905311764848,0.09380651036793863,-0.3179726839825335,-0.16466861821500567,0.29588466837625904,0.4705495351567907
-0.6028768934957881,-0.2494656464561945,-0.2726111972788533,-0.4093766629467304,-0.006988092607582347,0.09524865204614592
-0.31557731236202,-0.14991650776835758,0.481825633569293,-0.07774309609548868,0.2934196871701754,0.7562661034611953
-0.2848657867575144,-0.39873467374848265,-0.07356289105263125,-0.018032585008224244,0.15255750530302686,0.5154333694748696
-0.14759225933164333,-0.43239935187233924,-0.4187484336352456,-0.9383590813869729,-0.6402836460084849,0.581702688222942
-0.7014948763795938,0.10538772354882064,0.3607375925794518,0.06279632822829906,-0.08954353557714803,0.572675011411499
-0.046770576783889295,-0.3301050900156406,0.24979521032632213,-0.12681748369872992,-0.029281067338714523,0.8314976052123165
0.09913999230716808,0.4065947194254197,-0.2686006683885303,0.4986996049232131,0.16661841191379506,0.6079046698471009
-0.26888098865514737,-0.2811949456938786,-0.1481122933571427,0.23813742736702825,-0.1816667913743373,0.47349703848820934
0.2869017758043465,0.21506035373568455,-0.016890135134794093,0.764298820960436,0.07070177074470207,0.7741885179882994
-0.4493872312199151,0.13909323237652416,0.02061112154863931,-0.06650778643744171,-0.04318041320970653,0.32511536108242883
0.021714968776859633,0.32499634587210013,-0.5503059261398786,-0.008835854690205203,0.016418790512292572,0.3882500290410332
-0.1834609967436921,0.14876200582842947,-0.291337518253118,0.043089718230148844,-0.033093680621023885,0.415485410896722
-0.45850685444906286,-0.36032063728779573,-0.17152336775192456,-0.06093605379665468,-0.008139748031963503,0.39082961227925783
-0.42094998819965607,0.1770422311517572,0.17682074799857017,0.14094685642597415,-0.13388780829012914,0.3882500290410332
-0.4662998857556912,0.5522834131414385,-0.32312695676918796,-0.3302206454448556,-0.04492372717730492,0.2006197377227296
-0.41388527618082627,0.22465496783949934,0.47202998920351935,-0.05897160208433505,0.11859706927715663,0.4437273535365424
0.08080734479455909,-0.26371389722333183,-0.09772503940100641,-0.2618101117501465,0.3320913990780443,0.6494741294985692
-0.49470302436922736,0.47538696721257245,-0.021647556757760755,-0.15154910284684242,-0.08393648731804118,0.3525500847169609
-0.18281770394058355,-0.3712166198162577,-0.20572585510635072,0.4698091647475584,-0.13241534306235325,0.5050403785966951
0.21264779090339203,0.4601569699196295,0.01927076842595199,0.5056601069519253,0.22004531562370483,0.586454620792427
-0.04732817568875858,0.04120906667644342,-0.2857256582555303,-0.2299675506204678,0.2468778720337206,0.6936856252325673
1.0190934647619594,0.11697183277211765,-0.19006875832245468,0.018886473293329042,-0.17578028692894035,0.8094046646991657
-0.02622171936506479,0.39875738671491545,-0.4291929155223139,0.332130058888368,-0.057934085884568665,0.4584642451085774
0.2639804177637832,-0.1063864306663122,0.033565555435446925,-0.22567004648452782,0.3091265916415503,0.7388509158954082
0.05260847486414444,-0.38662593428165515,-0.050603246284412595,0.0921803770573999,0.09402895470061379,0.6831001328091989
-0.027629337587113834,-0.363095926713018,-0.0088275149534216,0.07789490931933996,-0.3544469539636703,0.7723702810305296
0.5475000066697256,0.2155458420332258,0.10088135430134015,-0.17771654483587718,0.03152793838098914,0.6796529885309881
-0.11598910165598209,-0.20882228148067827,-0.4143425867953388,0.24720798975457292,-0.08585782229120703,0.46956062984216845
-0.4380818946298124,0.16201936391609317,-0.2424145451648948,-0.06074658759241314,-0.01683211448818933,0.34814662900100635
-0.19350258845407214,-0.4409720311779024,-0.4140500708172483,0.17788881493835684,-0.017328580426857212,0.5085444546817731
-0.0933014863358187,-0.2901478209698689,-0.14781930748664462,0.3575260194761496,-0.1300819527023721,0.6022035763028425
0.5381929628451997,-0.054189541036753275,0.37860260443469995,-0.08952470709990057,-0.38901463526496405,0.807461714430495
0.09164251312482197,0.366723880799383,0.22458070634796845,-0.24630398313879392,0.03588015024585309,0.9417287401150881
-0.37270316403746423,-0.3561715661412689,-0.007989753144869383,-0.11272527627172102,0.1800696117272182,0.4304991071575039
-0.32032986980390404,-0.2871280163187725,0.10598206222832152,-0.10729683244722121,0.1944103887492004,0.4543263077280481
0.4698365683140088,0.09673874662919357,-0.08998649866301023,-0.16924088103182466,0.436477901814466,0.7668491956987898
-0.15016125054963586,-0.3016610217215426,0.2876180666318908,-0.23452654737854678,-0.15320561851291697,0.8229761829339551
-0.34005164482974215,-0.1474724061765919,-0.6214150676250032,-0.4275409457121664,-0.01064209640264753,0.6325996867777564
-0.40392697006119865,-0.24485484227473212,0.126470426912775,-0.22122105300294304,0.1893444144952461,0.4764161545086953
